tconst,titleType,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,titleId,title,isOriginalTitle,averageRating,numVotes,nconst,category,primaryName
tt2582498,movie,Sweet Virginia,Sweet Virginia,2017.0,93.0,"Action,Drama,Thriller",tt2582498,Sweet Virginia,0,6.2,11117,nm5590177,director,Jamie M. Dagg
tt4215810,movie,River,River,2015.0,89.0,Thriller,tt4215810,Rider,0,6.0,2257,nm5590177,director,Jamie M. Dagg
tt2582576,movie,Sand Castle,Sand Castle,2017.0,113.0,"Action,Drama,War",tt2582576,Sand Castle,0,6.3,24885,nm2036500,director,Fernando Coimbra
tt2861532,movie,A Wolf at the Door,O Lobo Atrás da Porta,2013.0,101.0,"Crime,Drama,Thriller",tt2861532,Un loup derrière la porte,0,7.4,4634,nm2036500,director,Fernando Coimbra
tt8710596,movie,Jungleland,Jungleland,2019.0,90.0,Drama,tt8710596,La Loi de la jungle,0,6.2,6657,nm0935253,director,Max Winkler
tt8046498,movie,Don't Tell a Soul,Don't Tell a Soul,2020.0,83.0,"Drama,Thriller",tt8046498,Don't Tell a Soul,0,5.9,4792,nm1709225,director,Alex McAulay
tt5962210,movie,Ingrid Goes West,Ingrid Goes West,2017.0,98.0,"Comedy,Drama",tt5962210,Instalife,0,6.6,45101,nm0818485,director,Matt Spicer
tt3022458,movie,The Shamer's Daughter,Skammerens datter,2015.0,96.0,"Adventure,Drama,Fantasy",tt3022458,The Shamer,0,6.0,3990,nm0435091,director,Kenneth Kainz
tt3560686,movie,The Fool,Durak,2014.0,116.0,"Crime,Drama,Thriller",tt3560686,L'idiot !,0,8.0,15236,nm4021775,director,Yuriy Bykov
tt4859168,movie,Then Came You,Then Came You,2018.0,97.0,"Adventure,Comedy,Drama",tt4859168,La Liste de nos rêves,0,6.9,13121,nm4050491,director,Peter Hutchings
tt8718158,movie,The Hating Game,The Hating Game,2021.0,102.0,"Comedy,Romance",tt8718158,Meilleurs ennemis,0,6.2,19443,nm4050491,director,Peter Hutchings
tt2597768,movie,Come and Find Me,Come and Find Me,2016.0,112.0,"Drama,Mystery,Thriller",tt2597768,Jeu trouble,0,5.7,9363,nm0923738,director,Zack Whedon
tt2602664,movie,Pop Redemption,Pop Redemption,2013.0,94.0,"Comedy,Music",tt2602664,Pop Redemption,0,6.0,1272,nm1272325,director,Martin Le Gall
tt2608324,movie,Manhattan Romance,Manhattan Romance,2014.0,94.0,"Comedy,Drama,Romance",tt2608324,La romance à Manhattan,0,5.6,1375,nm0639858,director,Tom O'Brien
tt7458762,movie,Le chant du loup,Le chant du loup,2019.0,115.0,"Action,Thriller",tt7458762,Le Chant du loup,0,6.9,19184,nm5494785,director,Antonin Baudry
tt2611390,movie,Difret,Difret,2014.0,99.0,"Biography,Crime,Drama",tt2611390,Difret,0,6.9,1339,nm1877993,director,Zeresenay Mehari
tt2614684,movie,'71,'71,2014.0,99.0,"Action,Crime,Drama",tt2614684,'71,0,7.2,57897,nm1312919,director,Yann Demange
tt4537896,movie,White Boy Rick,White Boy Rick,2018.0,111.0,"Crime,Drama",tt4537896,Undercover: une histoire vraie,0,6.5,39547,nm1312919,director,Yann Demange
tt2614700,movie,Keeping Rosy,Keeping Rosy,2014.0,89.0,"Drama,Thriller",tt2614700,Keeping Rosy,0,6.4,1110,nm4936542,director,Steve Reeves
tt2614722,movie,Umrika,Umrika,2015.0,98.0,"Comedy,Drama",tt2614722,Umrika,0,6.6,1518,nm3573399,director,Prashant Nair
tt2617828,movie,Free Fall,Freier Fall,2013.0,97.0,"Drama,Romance",tt2617828,Free Fall,0,7.5,21389,nm0479810,director,Stephan Lacant
tt2620736,movie,Jug Face,Jug Face,2013.0,81.0,"Drama,Horror,Thriller",tt2620736,Jug Face,0,5.2,7597,nm0455659,director,Chad Crawford Kinkle
tt2622874,movie,My Mistress,My Mistress,2014.0,104.0,"Drama,Romance",tt2622874,My Mistress,0,5.4,1844,nm2726126,director,Stephen Lance
tt2626090,movie,Noble,Noble,2014.0,100.0,"Biography,Drama",tt2626090,Christina Noble,0,6.8,1783,nm0103404,director,Stephen Bradley
tt2630134,movie,Barbie in the Pink Shoes,Barbie in the Pink Shoes,2013.0,75.0,"Animation,Family",tt2630134,Barbie: Rêve de danseuse étoile,0,5.5,1875,nm0403481,director,Owen Hurley
tt2631186,movie,Baahubali: The Beginning,Bãhubali: The Beginning,2015.0,159.0,"Action,Drama",tt2631186,La légende de Baahubali: 1ère partie,0,8.0,128972,nm1442514,director,S.S. Rajamouli
tt4849438,movie,Baahubali 2: The Conclusion,Bãhubali 2: The Conclusion,2017.0,167.0,"Action,Drama",tt4849438,Baahubali 2: La conclusion,0,8.2,105660,nm1442514,director,S.S. Rajamouli
tt8178634,movie,RRR,RRR (Rise Roar Revolt),2022.0,187.0,"Action,Drama",tt8178634,RRR,0,7.9,146017,nm1442514,director,S.S. Rajamouli
tt2640460,movie,Queen of the Mountains,Kurmanjan datka,2014.0,135.0,"Action,Biography,Drama",tt2640460,La Reine des montagnes,0,6.4,3490,nm3069600,director,Sadyk Sher-Niyaz
tt2654572,movie,The Preppie Connection,The Preppie Connection,2015.0,95.0,"Crime,Drama",tt2654572,The Preppie Connection,0,6.1,3793,nm0144881,director,Joseph Castelo
tt2667380,movie,Kill Command,Kill Command,2016.0,99.0,"Action,Horror,Sci-Fi",tt2667380,Identify,0,5.7,14524,nm2684095,director,Steven Gomez
tt26690825,movie,Balagam,Balagam,2023.0,131.0,"Drama,Family",tt26690825,Balagam,0,8.3,1903,nm14553246,director,Venu Yeldandi
tt2669336,movie,Time Lapse,Time Lapse,2014.0,104.0,"Horror,Sci-Fi,Thriller",tt2669336,Timelapse,0,6.5,47009,nm1783713,director,Bradley King
tt2674426,movie,Me Before You,Me Before You,2016.0,106.0,"Drama,Romance",tt2674426,Avant toi,0,7.4,263695,nm4824763,director,Thea Sharrock
tt3661394,movie,The One and Only Ivan,The One and Only Ivan,2020.0,95.0,"Adventure,Comedy,Drama",tt3661394,Le Seul et unique Ivan,0,6.5,12758,nm4824763,director,Thea Sharrock
tt2678948,movie,Jilla,Jilla,2014.0,185.0,"Action,Crime,Drama",tt2678948,Jilla,0,6.2,13249,nm6211307,director,R.T. Neason
tt2679042,movie,Hitman: Agent 47,Hitman: Agent 47,2015.0,96.0,"Action,Crime,Thriller",tt2679042,Hitman: Agent 47,0,5.7,92883,nm5507490,director,Aleksander Bach
tt6398184,movie,Downton Abbey,Downton Abbey,2019.0,122.0,"Drama,Romance",tt6398184,Downton Abbey,0,7.4,58817,nm0257554,director,Michael Engler
tt2693664,movie,Young Ones,Young Ones,2014.0,100.0,"Action,Drama,Romance",tt2693664,Young Ones,0,5.8,9957,nm0658823,director,Jake Paltrow
tt2708764,movie,HK: Forbidden Super Hero,HK: Hentai Kamen,2013.0,106.0,Comedy,tt2708764,HK: Forbidden Super Hero,0,5.8,2635,nm2279646,director,Yûichi Fukuda
tt3200980,movie,Where Hope Grows,Where Hope Grows,2014.0,95.0,"Drama,Family",tt3200980,Les Racines de l'espoir,0,6.6,3429,nm0235822,director,Chris Dowling
tt2716382,movie,Sea Fever,Sea Fever,2019.0,95.0,"Drama,Horror,Mystery",tt2716382,Sea Fever,0,5.7,12461,nm1450065,director,Neasa Hardiman
tt2718440,movie,Moonwalkers,Moonwalkers,2015.0,96.0,"Action,Comedy",tt2718440,Moonwalkers,0,6.1,9557,nm1232843,director,Antoine Bardou-Jacquet
tt2724532,movie,Gridlocked,Gridlocked,2015.0,110.0,Action,tt2724532,Issue de secours,0,5.8,4754,nm3268280,director,Allan Ungar
tt9853500,movie,Bandit,Bandit,2022.0,126.0,"Crime,Drama,Thriller",tt9853500,Bandit,0,6.4,8229,nm3268280,director,Allan Ungar
tt5791536,movie,My Happy Family,Chemi bednieri ojakhi,2017.0,120.0,Drama,tt5791536,Une famille heureuse,0,7.4,4093,nm2206574,director,Nana Ekvtimishvili
tt2771372,movie,Veronica Mars,Veronica Mars,2014.0,107.0,"Crime,Drama,Mystery",tt2771372,Veronica Mars,0,6.7,53528,nm0859432,director,Rob Thomas
tt2776106,movie,Floating Skyscrapers,Plynace wiezowce,2013.0,93.0,"Drama,Romance",tt2776106,Ligne d'eau,0,6.3,3121,nm3814074,director,Tomasz Wasilewski
tt5333110,movie,United States of Love,Zjednoczone stany milosci,2016.0,106.0,Drama,tt5333110,United States of Love,0,6.1,1832,nm3814074,director,Tomasz Wasilewski
tt2781832,movie,Final Prayer,The Borderlands,2013.0,89.0,Horror,tt2781832,The Borderlands,0,5.8,8724,nm3283841,director,Elliot Goldner
tt2796318,movie,Mickey Virus,Mickey Virus,2013.0,135.0,"Comedy,Thriller",tt2796318,Mickey Virus,0,6.1,2823,nm2735803,director,Saurabh Varma
tt2802136,movie,Home Sweet Hell,Home Sweet Hell,2015.0,98.0,"Comedy,Crime,Thriller",tt2802136,Épouse et serial killer,0,5.5,15848,nm0122567,director,Anthony Burns
tt2807410,movie,Rudhramadevi,Rudhramadevi,2015.0,157.0,"Action,Biography,Drama",tt2807410,Rudhramadevi: La Reine Guerrière,0,5.6,3254,nm0348015,director,Gunasekhar
tt2811878,movie,You and the Night,Les rencontres d'après minuit,2013.0,98.0,"Comedy,Drama,Romance",tt2811878,Les rencontres d'après minuit,0,5.6,1666,nm2287606,director,Yann Gonzalez
tt6426028,movie,Knife + Heart,Un couteau dans le coeur,2018.0,102.0,"Drama,Horror,Mystery",tt6426028,Un couteau dans le cœur,0,6.3,5048,nm2287606,director,Yann Gonzalez
tt2822400,movie,Nothing Bad Can Happen,Tore tanzt,2013.0,110.0,"Crime,Drama,Horror",tt2822400,Aux mains des hommes,0,6.9,1875,nm3299248,director,Katrin Gebbe
tt2822864,movie,Run the Tide,Run the Tide,2016.0,97.0,Drama,tt2822864,Run the Tide,0,5.2,1191,nm1110123,director,Soham Mehta
tt2823054,movie,Mike and Dave Need Wedding Dates,Mike and Dave Need Wedding Dates,2016.0,98.0,"Comedy,Romance",tt2823054,Hors contrôle,0,6.0,91503,nm2021516,director,Jake Szymanski
tt2843344,movie,Back in Crime,L'autre vie de Richard Kemp,2013.0,102.0,"Crime,Fantasy,Thriller",tt2843344,L'autre vie de Richard Kemp,0,6.5,1038,nm1779804,director,Germinal Alvarez
tt9173264,movie,Sibyl,Sibyl,2019.0,100.0,Drama,tt9173264,Sibyl,0,5.8,3596,nm2630323,director,Justine Triet
tt2850386,movie,The Croods: A New Age,The Croods: A New Age,2020.0,95.0,"Adventure,Animation,Comedy",tt2850386,Les Croods 2: Une nouvelle ère,0,6.9,47167,nm3150455,director,Joel Crawford
tt3915174,movie,Puss in Boots: The Last Wish,Puss in Boots: The Last Wish,2022.0,102.0,"Adventure,Animation,Comedy",tt3915174,Le Chat potté 2 : La Dernière Quête,0,7.9,113924,nm3150455,director,Joel Crawford
tt2852376,movie,Heli,Heli,2013.0,105.0,"Crime,Drama,Romance",tt2852376,Heli,0,6.8,5231,nm1661334,director,Amat Escalante
tt5265960,movie,The Untamed,La región salvaje,2016.0,98.0,"Drama,Horror,Mystery",tt5265960,La Région sauvage,0,6.1,6115,nm1661334,director,Amat Escalante
tt2877108,movie,Soodhu Kavvum,Soodhu Kavvum,2013.0,135.0,"Comedy,Crime,Thriller",tt2877108,Micmac Masters,0,8.3,10756,nm5650589,director,Nalan Kumarasamy
tt3322420,movie,Queen,Queen,2013.0,146.0,"Adventure,Comedy,Drama",tt3322420,Queen,0,8.1,66808,nm2134474,director,Vikas Bahl
tt2886632,movie,Enclave,Enklava,2015.0,92.0,Drama,tt2886632,Enclave,0,7.6,2331,nm0705813,director,Goran Radovanovic
tt2893780,movie,Convict,Convict,2014.0,110.0,"Action,Crime,Drama",tt2893780,Convict,0,5.4,1652,nm5663935,director,David Field and George Basha
tt2901736,movie,Ilo Ilo,Ilo Ilo,2013.0,99.0,Drama,tt2901736,Ilo Ilo,0,7.2,4828,nm2021547,director,Anthony Chen
tt9822706,movie,Wet Season,Re dai yu,2019.0,103.0,"Drama,Romance",tt9822706,Saison Humide,0,6.8,1355,nm2021547,director,Anthony Chen
tt9675274,movie,Cinayet Süsü,Cinayet Süsü,2019.0,112.0,"Comedy,Crime,Mystery",tt9675274,Cinayet Süsü,0,6.7,18221,nm1778124,director,Ali Atay
tt2905772,movie,Thou Gild'st the Even,Sen Aydinlatirsin Geceyi,2013.0,107.0,"Drama,Fantasy,Romance",tt2905772,Tu illumines la nuit,0,7.7,10201,nm1729447,director,Onur Ünlü
tt2908228,movie,My Little Pony: Equestria Girls,My Little Pony: Equestria Girls,2013.0,72.0,"Animation,Comedy,Family",tt2908228,My Little Pony: Equestria Girls,0,6.2,5545,nm2149505,director,Jayson Thiessen
tt3529198,movie,My Little Pony: Equestria Girls - Rainbow Rocks,My Little Pony: Equestria Girls - Rainbow Rocks,2014.0,75.0,"Adventure,Animation,Comedy",tt3529198,My Little Pony: Equestria Girls: Rainbow Rocks,0,6.9,3256,nm2149505,director,Jayson Thiessen
tt4450396,movie,My Little Pony: Equestria Girls - Friendship Games,My Little Pony: Equestria Girls - Friendship Games,2015.0,72.0,"Animation,Family,Fantasy",tt4450396,My Little Pony: Equestria Girls - Friendship Games,0,6.5,2009,nm2149505,director,Jayson Thiessen
tt2910274,movie,Obvious Child,Obvious Child,2014.0,84.0,"Comedy,Drama,Romance",tt2910274,Obvious Child,0,6.7,25853,nm3521871,director,Gillian Robespierre
tt2911342,movie,Dragon Nest: Warriors' Dawn,Long Zhi Gu: Po Xiao Qi Bing,2014.0,88.0,"Adventure,Animation,Family",tt2911342,Dragon Nest: Le Réveil du dragon,0,6.3,3290,nm5672919,director,Yuefeng Song
tt2911674,movie,Tiger House,Tiger House,2015.0,80.0,"Action,Crime,Drama",tt2911674,Panic Home,0,5.2,4664,nm3552673,director,Thomas Daley
tt2915160,movie,Bethlehem,Bethlehem,2013.0,99.0,"Drama,Thriller,War",tt2915160,Bethléem,0,7.1,2191,nm2113089,director,Yuval Adler
tt9252488,movie,The Secrets We Keep,The Secrets We Keep,2020.0,97.0,"Drama,Thriller",tt9252488,The Secrets We Keep,0,5.9,6496,nm2113089,director,Yuval Adler
tt2917336,movie,The Dead 2: India,The Dead 2: India,2013.0,98.0,Horror,tt2917336,The Dead 2,0,5.1,2088,nm0285683,director,Howard J. Ford
tt2918436,movie,The Lazarus Effect,The Lazarus Effect,2015.0,83.0,"Horror,Mystery,Sci-Fi",tt2918436,Lazarus Effect,0,5.2,44723,nm0312173,director,David Gelb
tt2918988,movie,Hunter X Hunter: Phantom Rouge,Gekijouban Hunter x Hunter: Fantomu rûju,2013.0,97.0,"Action,Adventure,Animation",tt2918988,Gekijouban Hunter x Hunter: Fantomu rûju,0,6.6,2880,nm1059369,director,Yûzô Satô
tt6624144,movie,A Good Woman Is Hard to Find,A Good Woman Is Hard to Find,2019.0,97.0,"Crime,Drama,Horror",tt6624144,A Good Woman,0,6.3,5031,nm0665016,director,Abner Pastoll
tt2929690,movie,Margarita with a Straw,Margarita with a Straw,2014.0,100.0,Drama,tt2929690,Margarita with a Straw,0,7.2,3923,nm1773569,director,Shonali Bose
tt2943178,movie,Mad Heidi,Mad Heidi,2022.0,92.0,"Action,Adventure,Comedy",tt2943178,Mad Heidi,0,5.5,2338,nm4224379,director,Johannes Hartmann
tt2944198,movie,Backcountry,Backcountry,2014.0,92.0,"Adventure,Drama,Horror",tt2944198,Backcountry,0,6.0,22399,nm0531595,director,Adam MacDonald
tt5119116,movie,Pyewacket,Pyewacket,2017.0,88.0,"Drama,Horror,Mystery",tt5119116,Pyewacket,0,5.8,9870,nm0531595,director,Adam MacDonald
tt2946582,movie,Barbie Mariposa and The Fairy Princess,Barbie Mariposa and the Fairy Princess,2013.0,79.0,"Animation,Family,Fantasy",tt2946582,Barbie: Mariposa et le Royaume des fées,0,6.1,1434,nm0490640,director,William Lau
tt2953762,movie,"I, Olga Hepnarova","Já, Olga Hepnarová",2016.0,105.0,"Biography,Crime,Drama",tt2953762,"Moi, Olga",0,6.6,2603,nm2341285,director,Petr Kazda
tt2957760,movie,Extortion,Extortion,2017.0,108.0,"Action,Adventure,Crime",tt2957760,Extorsion,0,6.2,8491,nm1587590,director,Phil Volken
tt2967856,movie,Another Day of Life,Un día más con vida,2018.0,85.0,"Animation,Biography",tt2967856,Another Day of Life,0,7.3,2534,nm4618825,director,Raúl de la Fuente
tt4428762,movie,Down by Love,Éperdument,2016.0,110.0,"Biography,Drama,Romance",tt4428762,Éperdument,0,5.9,2031,nm4135794,director,Pierre Godeau
tt2980554,movie,The Girl in the Book,The Girl in the Book,2015.0,86.0,Drama,tt2980554,The Girl in the Book,0,6.1,4562,nm0169926,director,Marya Cohn
tt2990738,movie,The Terror Live,Deu tae-ro ra-i-beu,2013.0,97.0,"Action,Crime,Drama",tt2990738,The Terror Live,0,7.1,7514,nm4781635,director,Byung-woo Kim
tt3213684,movie,1944,1944,2015.0,100.0,"Drama,History,War",tt3213684,Frères Ennemis,0,7.0,5925,nm0639297,director,Elmo Nüganen
tt2991224,movie,Tangerines,Mandariinid,2013.0,87.0,"Drama,War",tt2991224,Mandarines,0,8.1,47309,nm0882203,director,Zaza Urushadze
tt2992524,movie,Hoodies vs. Hooligans,the Guvnors,2014.0,95.0,Thriller,tt2992524,The Guvnors,0,5.7,3254,nm2543162,director,Gabe Turner
tt2994190,movie,Camp X-Ray,Camp X-Ray,2014.0,117.0,"Drama,War",tt2994190,The Guard,0,6.9,42070,nm0972104,director,Peter Sattler
tt8998472,movie,You Might Be the Killer,You Might Be the Killer,2018.0,92.0,"Comedy,Horror,Mystery",tt8998472,Scary Camp,0,5.9,5711,nm0799693,director,Brett Simmons
tt3001638,movie,Mary Kom,Mary Kom,2014.0,122.0,"Action,Biography,Drama",tt3001638,Mary Kom,0,6.8,11056,nm1293225,director,Omung Kumar
tt8015444,movie,Last and First Men,Last and First Men,2020.0,70.0,"Fantasy,Mystery,Sci-Fi",tt8015444,Last and First Men,0,6.7,3887,nm0433580,director,Jóhann Jóhannsson
tt3005242,movie,Cantinflas,Cantinflas,2014.0,102.0,"Biography,Comedy,Drama",tt3005242,Cantinflas,0,6.6,4092,nm1197064,director,Sebastian del Amo
tt3013930,movie,Hot Dog,Hot Dog,2013.0,94.0,"Comedy,Crime",tt3013930,Hot Dog,0,5.6,1658,nm2605386,director,Marc-André Lavoie
tt7147540,movie,Sui Dhaaga: Made in India,Sui Dhaaga: Made in India,2018.0,122.0,"Comedy,Drama",tt7147540,Sui Dhaaga,0,6.8,8761,nm2680506,director,Sharat Katariya
tt3028018,movie,Blue Exorcist: The Movie,Ao no ekusoshisuto: Gekijôban,2012.0,88.0,"Adventure,Animation,Family",tt3028018,Blue Exorcist: le film,0,7.1,2325,nm2025035,director,Atsushi Takahashi
tt3034728,movie,Left Right Left,Left Right Left,2013.0,155.0,"Crime,Drama",tt3034728,Left Right Left,0,8.1,2459,nm1430969,director,Arun Kumar
tt6262764,movie,Rip Tide,Rip Tide,2017.0,85.0,"Drama,Family",tt6262764,Rip Tide,0,5.4,3689,nm6026437,director,Rhiannon Bannenberg
tt3037164,movie,Kills On Wheels,Tiszta szívvel,2016.0,103.0,"Action,Comedy,Drama",tt3037164,Roues libres,0,7.1,3669,nm2000966,director,Attila Till
tt3043252,movie,Parched,Parched,2015.0,116.0,Drama,tt3043252,La saison des femmes,0,7.5,5573,nm1636742,director,Leena Yadav
tt6259380,movie,Code 8,Code 8,2019.0,98.0,"Action,Crime,Drama",tt6259380,Code 8,0,6.1,41468,nm3728712,director,Jeff Chan
tt3069758,movie,Dabbe: The Possession,Dabbe: Cin Çarpmasi,2013.0,134.0,Horror,tt3069758,Dabbe: Cine Carpmasi,0,6.8,6456,nm2133921,director,Hasan Karacadag
tt3072482,movie,Hardcore Henry,Hardcore Henry,2015.0,96.0,"Action,Adventure,Sci-Fi",tt3072482,Hardcore Henry,0,6.7,98094,nm5820154,director,Ilya Naishuller
tt7888964,movie,Nobody,Nobody,2021.0,92.0,"Action,Crime,Drama",tt7888964,Nobody,0,7.4,270900,nm5820154,director,Ilya Naishuller
tt6722726,movie,Come As You Are,Come As You Are,2019.0,106.0,"Comedy,Drama",tt6722726,Mission Paradis,0,7.0,3790,nm1471372,director,Richard Wong
tt3090670,movie,Advantageous,Advantageous,2015.0,90.0,"Drama,Family,Sci-Fi",tt3090670,Advantageous,0,6.1,5721,nm0679662,director,Jennifer Phang
tt3094252,movie,Echoes of War,Echoes of War,2015.0,100.0,"Drama,Thriller,Western",tt3094252,Le Dernier des Guerriers,0,5.4,1768,nm3584680,director,Kane Senes
tt9602472,movie,Sissy,Sissy,2022.0,102.0,"Comedy,Drama,Horror",tt9602472,Sissy,0,6.1,5166,nm3584680,director,Kane Senes
tt3100274,movie,Manhattan Night,Manhattan Nocturne,2016.0,113.0,"Crime,Drama,Mystery",tt3100274,Manhattan Nocturne,0,6.2,13307,nm1802093,director,Brian DeCubellis
tt3111426,movie,Lost Girls,Lost Girls,2020.0,95.0,"Crime,Drama,Mystery",tt3111426,Lost Girls,0,6.1,22967,nm0305017,director,Liz Garbus
tt7831358,movie,Harpoon,Harpoon,2019.0,83.0,"Comedy,Horror,Thriller",tt7831358,Harpoon,0,6.0,5781,nm3166992,director,Rob Grant
tt6613958,movie,The Bygone,The Bygone,2019.0,115.0,"Crime,Drama,Mystery",tt6613958,The Bygone,0,5.6,2942,nm1775177,director,Graham Phillips
tt3137764,movie,Staten Island Summer,Staten Island Summer,2015.0,108.0,"Comedy,Drama",tt3137764,Dernier été à Staten Island,0,5.6,7175,nm1658104,director,Rhys Thomas
tt3143606,movie,Timecrafters: The Treasure of Pirate's Cove,Timecrafters: The Treasure of Pirate's Cove,2020.0,105.0,"Adventure,Family,Fantasy",tt3143606,Les Aventuriers du Bout du Monde,0,5.5,3493,nm0816742,director,Rick Spalla
tt3148348,movie,Let Us Prey,Let Us Prey,2014.0,92.0,"Horror,Thriller",tt3148348,Let Us Prey,0,5.8,10346,nm1746948,director,Brian O'Malley
tt4399952,movie,The Lodgers,The Lodgers,2017.0,92.0,"Drama,Horror,Mystery",tt4399952,The Lodgers,0,5.1,9362,nm1746948,director,Brian O'Malley
tt3152592,movie,Scoob!,Scoob!,2020.0,93.0,"Adventure,Animation,Comedy",tt3152592,Scooby-Doo: Un nouvel univers,0,5.6,28074,nm0148999,director,Tony Cervone
tt3155242,movie,Partisan,Partisan,2015.0,94.0,Drama,tt3155242,Partisan,0,5.8,4105,nm3510385,director,Ariel Kleiman
tt3155298,movie,Luther: The Fallen Sun,Luther: The Fallen Sun,2023.0,129.0,"Crime,Drama,Mystery",tt3155298,Luther: Soleil déchu,0,6.4,42554,nm0668350,director,Jamie Payne
tt3155342,movie,All Together Now,All Together Now,2020.0,92.0,Drama,tt3155342,All Together Now,0,6.5,4727,nm1417640,director,Brett Haley
tt3907584,movie,All the Bright Places,All the Bright Places,2020.0,107.0,"Drama,Romance",tt3907584,Tous Nos Jours Parfaits,0,6.6,34205,nm1417640,director,Brett Haley
tt7158430,movie,Hearts Beat Loud,Hearts Beat Loud,2018.0,97.0,"Comedy,Drama,Music",tt7158430,Hearts Beat Loud,0,6.9,11261,nm1417640,director,Brett Haley
tt3160336,movie,The Birdcatcher,The Birdcatcher,2019.0,100.0,"Drama,Thriller,War",tt3160336,The Bird Catcher,0,5.8,1810,nm2245581,director,Ross Clarke
tt3170902,movie,Theeb,Theeb,2014.0,100.0,"Adventure,Drama,Thriller",tt3170902,Theeb: La naissance d'un chef,0,7.2,11236,nm3578681,director,Naji Abu Nowar
tt6566576,movie,Fear Street: Part One - 1994,Fear Street: 1994,2021.0,107.0,"Drama,Horror,Mystery",tt6566576,Fear Street - Partie 1: 1994,0,6.2,85245,nm4074404,director,Leigh Janiak
tt9701940,movie,Fear Street: Part Two - 1978,Fear Street: 1978,2021.0,109.0,"Drama,Horror,Mystery",tt9701940,Fear Street - Partie 2: 1978,0,6.7,67953,nm4074404,director,Leigh Janiak
tt9701942,movie,Fear Street: Part Three - 1666,Fear Street: 1666,2021.0,114.0,"Horror,Mystery",tt9701942,Fear Street - Partie 3: 1666,0,6.6,56542,nm4074404,director,Leigh Janiak
tt3178174,movie,Giovanni's Island,Jobanni no shima,2014.0,102.0,"Animation,Drama,History",tt3178174,L'île de Giovanni,0,7.3,2106,nm0632716,director,Mizuho Nishikubo
tt3181776,movie,Momentum,Momentum,2015.0,96.0,"Action,Crime,Thriller",tt3181776,Code Momentum,0,5.5,16286,nm0132120,director,Stephen S. Campanelli
tt5672286,movie,Indian Horse,Indian Horse,2017.0,101.0,"Drama,Sport",tt5672286,Indian Horse,0,7.3,2389,nm0132120,director,Stephen S. Campanelli
tt3186318,movie,Hellion,Hellion,2014.0,99.0,"Drama,Thriller",tt3186318,Hellion,0,6.0,5568,nm0133773,director,Kat Candler
tt3896738,movie,Hounds of Love,Hounds of Love,2016.0,108.0,"Crime,Drama,Horror",tt3896738,Love Hunters,0,6.5,12687,nm1587778,director,Ben Young
tt3202890,movie,Reclaim,Reclaim,2014.0,96.0,"Action,Crime,Drama",tt3202890,Traffics,0,5.2,6494,nm0924429,director,Alan White
tt3203910,movie,Raja Rani,Raja Rani,2013.0,160.0,"Comedy,Drama,Romance",tt3203910,Raja Rani,0,7.6,5478,nm5961051,director,Atlee
tt5440700,movie,Theri,Theri,2016.0,157.0,"Action,Crime,Thriller",tt5440700,Theri - L'étincelle,0,7.3,21371,nm5961051,director,Atlee
tt6485666,movie,Mersal,Mersal,2017.0,172.0,"Action,Thriller",tt6485666,Mersal,0,7.5,36033,nm5961051,director,Atlee
tt9260636,movie,Bigil,Bigil,2019.0,179.0,"Action,Drama,Sport",tt9260636,Bigil,0,6.7,22402,nm5961051,director,Atlee
tt3204144,movie,Love at First Fight,Les combattants,2014.0,98.0,"Adventure,Comedy,Romance",tt3204144,Les combattants,0,6.6,5981,nm3619993,director,Thomas Cailley
tt3205376,movie,Slow West,Slow West,2015.0,84.0,"Action,Adventure,Drama",tt3205376,Slow West,0,6.9,46476,nm3304468,director,John Maclean
tt3210686,movie,Son of God,Son of God,2014.0,138.0,"Biography,Drama,History",tt3210686,Son of God,0,5.7,19271,nm0817895,director,Christopher Spencer
tt3221544,movie,K-Shop,K-Shop,2016.0,120.0,"Crime,Horror,Thriller",tt3221544,K-Shop,0,5.9,1912,nm3796706,director,Dan Pringle
tt3774466,movie,Ashby,Ashby,2015.0,100.0,"Comedy,Crime,Drama",tt3774466,Ashby,0,6.4,15907,nm1110111,director,Tony McNamara
tt3230668,movie,Perdona Si Te Llamo Amor,Perdona si te llamo amor,2014.0,120.0,Romance,tt3230668,J'ai failli te dire je t'aime,0,6.4,3453,nm1402741,director,Joaquín Llamas
tt3235888,movie,It Follows,It Follows,2014.0,100.0,"Horror,Mystery,Thriller",tt3235888,It Follows,0,6.8,250433,nm1379002,director,David Robert Mitchell
tt5691670,movie,Under the Silver Lake,Under the Silver Lake,2018.0,139.0,"Crime,Drama,Mystery",tt5691670,Under the Silver Lake,0,6.5,45580,nm1379002,director,David Robert Mitchell
tt3239928,movie,Operation Arctic,Operasjon Arktis,2014.0,87.0,"Adventure,Family",tt3239928,Opération Arctique,0,6.0,1051,nm0127198,director,Grethe Bøe-Waal
tt3244446,movie,Bleeding Heart,Bleeding Heart,2015.0,80.0,Drama,tt3244446,Bleeding Heart,0,5.1,2189,nm3643727,director,Diane Bell
tt3246874,movie,Wish Man,Wish Man,2019.0,107.0,"Biography,Drama,Family",tt3246874,Wish Man,0,6.9,2292,nm2027066,director,Theo Davies
tt3254796,movie,Big Stone Gap,Big Stone Gap,2014.0,103.0,"Comedy,Romance",tt3254796,Big Stone Gap,0,5.7,3208,nm0872765,director,Adriana Trigiani
